Recipe Name,Ingredients,Link
"Sweet Potato, Celery & Peanut Soup Recipe","Sweet Potato, Extra Virgin Olive Oil, Celery, Leek, Garlic, Ginger, Vegetable stock, Cinnamon Powder (Dalchini), Peanut Butter, Honey, Heavy whipping cream, Salt and Pepper",https://www.archanaskitchen.com/sweet-potato-celery-and-peanut-soup-recipe
Potato Pancakes Recipe,"Potato (Aloo), Lemon juice, Onion, Garlic, Whole Egg, All Purpose Flour (Maida), Whole Wheat Bread crumbs, Parsley leaves, Chives, Salt and Pepper, Peanut oil",https://www.archanaskitchen.com/potato-pancakes-recipe
Kaju Katli Recipe (Kaju Barfi),"Cashew nuts, Sugar, Corn flour, Ghee, Water, Edible Silver Foil/Leaf (Chandi Ka Vark), Mixed nuts",https://www.archanaskitchen.com/kaju-katli-kaju-barfi
Cold Coffee Smoothie Recipe,"Instant Coffee Powder, Dates, Vanilla Extract, Instant Oats (Oatmeal), Milk, Ice cubes, Walnuts, Chocolate Shavings",https://www.archanaskitchen.com/cold-coffee-smoothie
Beet Baba Ganoush Dip Recipe,"Brinjal (Baingan / Eggplant), Beetroot, Tahini, Salt, Extra Virgin Olive Oil, Garlic, Lemon juice, Paprika powder, Coriander (Dhania) Leaves",https://www.archanaskitchen.com/beet-baba-ganoush-dip-recipe
Bruschetta with Olives & Raisins,"Brinjal (Baingan / Eggplant), Red Bell pepper (Capsicum), Garlic, Blanched tomatoes, Extra Virgin Olive Oil, Pine nuts, Sultana Raisins, Basil leaves, Black olives, Balsamic Vinegar, Honey, Salt and Pepper, Baguette, Extra Virgin Olive Oil, Garlic, Salt and Pepper",https://www.archanaskitchen.com/eggplant-crostini-bruschetta-with-caponata-olives-and-raisins
Curried Tofu Kebab Recipe,"Ginger, Garlic, Lemon juice, Soy sauce, Turmeric powder (Haldi), Chinese 5 Spice Powder, Red Chilli flakes, Salt, Tofu, Red Yellow or Green Bell Pepper (Capsicum), Green zucchini, Onions",https://www.archanaskitchen.com/curried-tofu-kebabs
Apple Tart with Puff Pastry Recipe (Open Pie),"Puff Pastry Sheet, Apple, Cinnamon Powder (Dalchini), Brown Sugar (Demerara Sugar)",https://www.archanaskitchen.com/apple-tart-recipe-with-puff-pastry-open-pie
Vanilla Panna Cotta Recipe With Strawberry Coulis,"Fresh cream, Milk, Caster Sugar, Gelatin, Water, Vanilla Extract, Strawberries, Sugar, Lemon juice",https://www.archanaskitchen.com/strawberry-panna-cotta-with-strawberry-coulis
Strawberry Banana Sorbet Recipe,"Ripe Bananas, Strawberries, Fresh orange juice, Lemon juice, Sugar",https://www.archanaskitchen.com/strawberry-banana-sorbet-recipe
Banoffee Pie Recipe,"Digestive biscuit, Butter (Salted), Butter (Salted), Condensed Milk, Caster Sugar, Heavy whipping cream, Caster Sugar, Dark chocolate, Ripe Bananas",https://www.archanaskitchen.com/mini-banoffee-pie-recipe
Aloo Subz Dum Biryani Recipe,"Potatoes (Aloo), Onion, Carrot (Gajjar), Green beans (French Beans), Del Monte Whole Corn Kernels, Tomato, Cloves (Laung), Cinnamon Stick (Dalchini), Red Chilli powder, Turmeric powder (Haldi), Green Chilli, Curd (Dahi / Yogurt), Garam masala powder, Ginger Garlic Paste, Salt, Ghee, Basmati rice, Cloves (Laung), Cardamom (Elaichi) Pods/Seeds, Cinnamon Stick (Dalchini), Ginger Garlic Paste, Salt, Coriander (Dhania) Leaves, Lemon juice, Garam masala powder, Saffron strands, Caramelized onions, Ghee",https://www.archanaskitchen.com/aloo-dum-biryani-potato-pilaf-recipe
Dark Chocolate Pots De Crème Recipe,"Dark chocolate, Fresh cream, Caster Sugar, Instant Coffee Powder, Salt, Egg yolks, Vanilla Extract",https://www.archanaskitchen.com/dark-chocolate-pots-de-creme-recipe
Classic Bran Muffins Recipe,"All Purpose Flour (Maida), Whole Wheat Flour, Wheat Bran, Flax seed powder (flax meal), Baking powder, Salt, Cinnamon Powder (Dalchini), Dry ginger powder, Butter (Unsalted), Honey, Brown Sugar (Demerara Sugar), Whole Eggs, Vanilla Extract, Ripe Bananas, Buttermilk, Sultana Raisins, Oil",https://www.archanaskitchen.com/bran-muffins
Maharashtrian Karanji Recipe (Gujiya) - A Delicious Diwali Sweet,"Jaggery, Whole Wheat Flour, Dessicated Coconut, Sooji (Semolina/ Rava), Sesame seeds (Til seeds), Poppy seeds, Oil, Cardamom Powder (Elaichi), Nutmeg powder, Sooji (Semolina/ Rava), All Purpose Flour (Maida), Salt, Sugar, Ghee, Milk, Oil",https://www.archanaskitchen.com/maharashtrian-karanji-gujiya-a-delicious-diwali-sweet
South Indian One Pot Sambar Rice Recipe,"Ghee, Chana dal (Bengal Gram Dal), White Urad Dal (Split), Coriander (Dhania) Seeds, Methi Seeds (Fenugreek Seeds), Mustard seeds (Rai/ Kadugu), Dry Red Chillies, Fresh coconut, Rice, Pink Masoor Dal (Split), Potato (Aloo), Green beans (French Beans), Bottle gourd (lauki), Onion, Ghee, Oil, Mustard seeds (Rai/ Kadugu), Cumin seeds (Jeera), Dry Red Chillies, Green Chilli, Asafoetida (hing), Turmeric powder (Haldi), Tamarind Water, Jaggery, Water, Salt, Coriander (Dhania) Leaves",https://www.archanaskitchen.com/south-indian-one-pot-sambar-rice-recipe
Makhane Ki Phirni Recipe - Lotus Seed Milk Pudding,"Milk, Phool Makhana (Lotus Seeds), Sugar, Ghee, Pistachios, Saffron strands, Whole Almonds (Badam), Cardamom (Elaichi) Pods/Seeds, Cashew nuts, Mace (Javitri), Nutmeg powder, Rose Petals, Dry Fruits",https://www.archanaskitchen.com/makhane-ki-phirni-lotus-seed-pudding
Kumbakonam Kadappa Recipe - South Indian Style Lentil and Potato Stew,"Green Moong Dal (Split), Potatoes (Aloo), Onion, Tomato, Green Chillies, Lemon juice, Mustard seeds (Rai/ Kadugu), Cumin seeds (Jeera), Bay leaf (tej patta), Cinnamon Stick (Dalchini), Curry leaves, Oil, Salt, Fresh coconut, Garlic, Fennel seeds (Saunf), Green Chilli",https://www.archanaskitchen.com/kumbakonam-kadappa-recipe-south-indian-style-lentil-and-potato-stew
Kanda Kairichi Chutney Recipe - Onion & Raw Mango Chutney,"Mango (Raw), Onion, Jaggery, Roasted Peanuts (Moongphali), Red Chilli powder, Salt, Oil, Mustard seeds (Rai/ Kadugu), Cumin seeds (Jeera), Asafoetida (hing)",https://www.archanaskitchen.com/kanda-kairichi-chutney-recipe-maharashtrian-onions-raw-mango-chutney
Indian Style Kala Chana Salad Recipe,"Kala Chana (Brown Chickpeas), Onion, Tomato, Green Chillies, Coriander (Dhania) Leaves, Salt, Black pepper powder, Lemon juice, Red Chilli powder, Black pepper powder, Lemon juice",https://www.archanaskitchen.com/indian-style-black-chickpea-salad-recipe
मसाला सोडा शिकंजी रेसिपी - Masala Soda Shikanji Recipe,"स्प्राइट, निम्बू, हरी मिर्च, चाट मसाला पाउडर, काला नमक या सेंधा नमक, जीरा पाउडर, निम्बू, पुदीना, बर्फ",https://www.archanaskitchen.com/masala-soda-shikanji-recipe-in-hindi
Masala Soda Shikanji Recipe,"Sprite, Lemons, Green Chillies, Chaat Masala Powder, Black Salt (Kala Namak), Cumin powder (Jeera), Lemon wedges, Mint Leaves (Pudina), Ice cubes",https://www.archanaskitchen.com/indian-masala-marke
Mango Payasam Recipe-Mambazha Payasam - Onam Special,"Mango (Ripe), Jaggery, Dry ginger powder, Cardamom Powder (Elaichi), Milk, Broken Raw Rice, Cashew nuts, Sultana Raisins, Ghee",https://www.archanaskitchen.com/mango-payasam-mambazha-payasam-onam-festival-special
Gajar Amla Raita Recipe - Carrot Gooseberry Raita Recipe,"Curd (Dahi / Yogurt), Carrot (Gajjar), Amla (Nellikai/ Gooseberry), Split Mustard Seeds (Rai Kuria), Red Chilli powder, Fresh coconut, Green Chilli, Salt, Oil, Mustard seeds (Rai/ Kadugu), Cumin seeds (Jeera), Curry leaves",https://www.archanaskitchen.com/carrot-coconut-amla-raita-recipe
Mango Kesari Recipe | Mango Sooji Halwa | Mango Sheera,"Sooji (Semolina/ Rava), Ghee, Water, Sugar, Mango (Ripe), Cardamom Powder (Elaichi), Ghee, Cashew nuts, Cashew nuts",https://www.archanaskitchen.com/mango-kesari-recipe-mango-semolina-pudding-halwa-sheera
Spicy Dalia Pulao Recipe - Broken Wheat Pulao,"Broken Wheat (Dalia/ Godumai Rava), Water, Onion, Carrot (Gajjar), Green beans (French Beans), Green Chillies, Turmeric powder (Haldi), Cumin seeds (Jeera), Salt, Garam masala powder, Red Chilli powder, Tomatoes, Ginger Garlic Paste, Bay leaf (tej patta), Red Chilli powder, Tomatoes, Ginger Garlic Paste, Coriander (Dhania) Leaves",https://www.archanaskitchen.com/spicy-daliya-pulav-recipe
Carrot And Apple Muffins Recipe,"Whole Wheat Flour, Baking powder, Baking soda, Cinnamon Powder (Dalchini), Cloves (Laung), Whole Eggs, Nutmeg powder, Extra Virgin Olive Oil, Jaggery, Milk, Carrots (Gajjar), Apple, Walnuts",https://www.archanaskitchen.com/carrot-and-apple-muffins
Egg Biryani Recipe With Coconut Milk,"Rice, Whole Eggs, Bay leaf (tej patta), Cardamom (Elaichi) Pods/Seeds, Cloves (Laung), Green Chilli, Whole Black Peppercorns, Onions, Tomatoes, Garlic, Ginger, Turmeric powder (Haldi), Red Chilli powder, Cumin powder (Jeera), Coriander Powder (Dhania), Garam masala powder, Coconut milk, Water, Salt, Coriander (Dhania) Leaves, Mint Leaves (Pudina)",https://www.archanaskitchen.com/egg-biryani-with-coconut-milk-recipe
Frozen Mango Yogurt Recipe-Mango Froyo,"Curd (Dahi / Yogurt), Mango (Ripe), Saffron strands, Cardamom Powder (Elaichi), Sugar",https://www.archanaskitchen.com/frozen-mango-yogurt-recipe-mango-froyo
Banana And Mango Smoothie Recipe,"Mango (Ripe), Ripe Bananas, Curd (Dahi / Yogurt), Rolled Oats, Vanilla Extract, Sugar, Ice cubes",https://www.archanaskitchen.com/banana-and-mango-smoothie-recipe-with-yogurt
Banana Chocolate And Poppy Seed Cake Recipe,"All Purpose Flour (Maida), Cocoa Powder, Caster Sugar, Baking soda, Ripe Bananas, Oil, Buttermilk, Whole Egg, Poppy seeds, Chocolate chips",https://www.archanaskitchen.com/banana-chocolate-and-poppy-seed-cake
Delicious Strawberry Tea Cake Recipe,"Butter (Salted), Brown Sugar (Demerara Sugar), Whole Wheat Flour, All Purpose Flour (Maida), Baking powder, Whole Egg, Milk, Vanilla Extract, Strawberries",https://www.archanaskitchen.com/50-whole-wheat-strawberry-tea-cake-recipe
Spicy Indian Style Onion Rings Recipe,"Onions, Ginger, Garlic, Curry leaves, Dry Red Chillies, Green Chilli, All Purpose Flour (Maida), Gram flour (besan), Corn flour, Baking soda, Salt, Oil",https://www.archanaskitchen.com/spicy-indian-style-onion-rings-recipe
मसूर दाल गस्सि रेसिपी - Masoor Dal Gassi Recipe,"मसूर दाल, हल्दी पाउडर, नमक, नारियल, इमली, सुखी लाल मिर्च, धनिये के बीज, घी, राइ, लहसुन, कढ़ी पत्ता, सुखी लाल मिर्च",https://www.archanaskitchen.com/masoor-dal-gassi-recipe-lentils-in-tangy-coconut-curry-in-hindi
केरला स्टाइल उल्ली थियल रेसिपी - Kerala Style Ulli Theeyal Recipe,"छोटे प्याज, कढ़ी पत्ता, इमली का पानी, राइ, हींग, हल्दी पाउडर, तेल, नमक, धनिये के बीज, जीरा, सुखी लाल मिर्च, नारियल",https://www.archanaskitchen.com/kerala-style-ulli-theeyal-recipe-small-onions-roasted-in-spicy-tamarind-coconut-gravy-in-hindi
कुरुकु कालन रेसिपी - Kurukku Kaalan Recipe,"कच्चा केला, हल्दी पाउडर, दही, हल्दी पाउडर, लाल मिर्च पाउडर, नमक, हरी मिर्च, जीरा, नारियल, नारियल का तेल, जीरा, राइ, मेथी के दाने, सुखी लाल मिर्च, कढ़ी पत्ता",https://www.archanaskitchen.com/kuruku-kaalan-recipe-raw-bananas-in-coconut-curry-in-hindi
केरला स्टाइल एग रोस्ट करी रेसिपी - Kerala Style Egg Roast Curry Recipe,"अंडे, प्याज, टमाटर, लहसुन, अदरक, कढ़ी पत्ता, गरम मसाला पाउडर, काली मिर्च पाउडर, कश्मीरी लाल मिर्च पाउडर, धनिया पाउडर, हल्दी पाउडर, हरा धनिया, पानी, नारियल का तेल, नमक",https://www.archanaskitchen.com/kerala-style-egg-roast-curry-recipe-in-hindi
Methi Moong Dal Recipe - Healthy Diabetic Friendly Recipe,"Methi Leaves (Fenugreek Leaves), Yellow Moong Dal (Split), Ghee, Garlic, Cumin seeds (Jeera), Turmeric powder (Haldi), Red Chilli powder, Salt, Lemon juice, Sugar",https://www.archanaskitchen.com/methi-moong-dal-recipe-healthy-diabetic-friendly-recipe
Spicy Chickpeas Aloo Salad Chaat Recipe,"Kabuli Chana (White Chickpeas), Onion, Tomato, Green Chilli, Potato (Aloo), Coriander (Dhania) Leaves, Black Salt (Kala Namak), Black pepper powder, Chaat Masala Powder, Lemon juice, Chaat Masala Powder, Lemon juice",https://www.archanaskitchen.com/spicy-black-chickpeas-sprouts-salad-chaat-recipe
Satvik Carrot Sprouts Salad Recipe - No Onion No Garlic,"Carrots (Gajjar), Green Moong Sprouts, Green Bell Pepper (Capsicum), Fresh coconut, Raw Peanuts (Moongphali), Lemon juice, Black pepper powder, Salt, Salt",https://www.archanaskitchen.com/satvik-carrot-sprouts-salad-recipe
Homemade Doodh Peda Recipe - Milk Peda,"Milk Powder, Condensed Milk, Cardamom Powder (Elaichi), Butter (Salted), Pistachios",https://www.archanaskitchen.com/homemade-doodh-peda-milk-peda
Eggless Banana and Date Loaf Recipe,"All Purpose Flour (Maida), Baking powder, Baking soda, Ripe Bananas, Dates, Caster Sugar, Extra Virgin Olive Oil, Milk, Curd (Dahi / Yogurt), Vanilla Extract",https://www.archanaskitchen.com/eggless-banana-and-date-loaf
Eggless Pistachio Cupcake Recipe-Vegan Options,"All Purpose Flour (Maida), Butter (Salted), Milk, Caster Sugar, Baking powder, Pistachios, Salt, Lemon, Rose water, Flax seed powder (flax meal), Chilled water",https://www.archanaskitchen.com/rose-petal-pistachio-cardamom-eggless-cupcakes
Eggless Chocolate Ice Cream Cake Recipe,"Lemon Pound Cake, Chocolate Ice cream, Chocolate ganache, Chocolate Shavings, Heavy whipping cream, Fresh Cherries",https://www.archanaskitchen.com/chocolate-ice-cream-cake
Lemony Pasta Recipe With Roasted Shrimps,"Durum Wheat Spaghetti Pasta, Butter (Salted), Lemon zest, Black pepper powder, Lemon juice, Basil leaves, Extra Virgin Olive Oil, Salt, Black pepper powder, Shrimps, Extra Virgin Olive Oil, Salt, Parmesan cheese",https://www.archanaskitchen.com/lemony-pasta-recipe-with-roasted-shrimps
आंध्रा स्टाइल वांकाया कोथिमीरा करम रेसिपी - Andhra Style Vankaya Kothimeera Karam Recipe,"बैंगन, राइ, सफ़ेद उरद दाल, कढ़ी पत्ता, सुखी लाल मिर्च, तेल, नमक, हरा धनिया, हरी मिर्च, अदरक, जीरा",https://www.archanaskitchen.com/andhra-style-vankaya-kothimeera-karam-recipe-brinjal-cooked-with-spicy-coriander-mix-recipe-in-hindi
Thandai Flavoured Rice Kheer Recipe,"Thandai Powder, Saffron strands, Basmati rice, Milk, Sugar, Condensed Milk, Whole Almonds (Badam), Pistachios, Cashew nuts, Rose Petals, Cardamom Powder (Elaichi), Mixed nuts, Milk, Whole Almonds (Badam), Cashew nuts, Pistachios, Poppy seeds, Cardamom (Elaichi) Pods/Seeds, Cinnamon Stick (Dalchini), Whole Black Peppercorns",https://www.archanaskitchen.com/thandai-flavored-rice-kheer-recipe
Sing Paak Recipe - Spiced Peanut Burfi,"Roasted Peanuts (Moongphali), Sugar, Saffron strands, Water, Ghee, Pistachios",https://www.archanaskitchen.com/sing-paak-peanut-burfi
Penne Pasta With Veggies in Tomato Base Recipe,"Durum Wheat Penne Pasta, Extra Virgin Olive Oil, Onion, Green Bell Pepper (Capsicum), Carrot (Gajjar), Green beans (French Beans), Black olives, Milk, All Purpose Flour (Maida), Salt, White pepper powder, Dried oregano, Red Chilli flakes, Homemade tomato puree, Rosemary, Cheese",https://www.archanaskitchen.com/penne-pasta-with-veggies-in-tomato-base-recipe
Gluten Free Rajgira Burfi Recipe,"Rajgira Flour (Amaranth Flour), Jaggery, Ghee, Cardamom Powder (Elaichi), Cashew nuts",https://www.archanaskitchen.com/gluten-free-rajgira-burfi-recipe
Dry Fruit Burfi Recipe With Gulkand,"Dried Figs, Dates, Whole Almonds (Badam), Cashew nuts, Walnuts, Pistachios, Sultana Raisins, Gulkand, Nutmeg powder, Ghee, Edible Silver Foil/Leaf (Chandi Ka Vark)",https://www.archanaskitchen.com/dry-fruit-burfi-recipe-with-gulkand-diwali-mithai
Spaghetti Pasta Alla Puttanesca Recipe,"Durum Wheat Spaghetti Pasta, Ginger, Black olives, Capers, Salt, Black pepper powder, Dried oregano, Dried Thyme Leaves, Oil, Lukewarm Water, Tomatoes, Onion, Garlic",https://www.archanaskitchen.com/spaghetti-pasta-alla-puttanesca-recipe
Konkani Style Mande/Mandige/Chavde Recipe-Thin fried pancakes stuffed with sweet coconut Recipe,"All Purpose Flour (Maida), Ghee, Salt, Milk, Dessicated Coconut, Caster Sugar, Sesame seeds (Til seeds), Cardamom Powder (Elaichi), Oil",https://www.archanaskitchen.com/mande-mandige-chavde-a-delicious-konkani-sweet
Tamil Nadu Style Arachuvitta Rasam Recipe,"Tamarind, Tomato, Turmeric powder (Haldi), Cumin seeds (Jeera), Whole Black Peppercorns, Green Chilli, Curry leaves, Coriander (Dhania) Leaves, Mustard seeds (Rai/ Kadugu), Asafoetida (hing), Ghee, Salt, Arhar dal (Split Toor Dal), Cumin seeds (Jeera), Dry Red Chilli",https://www.archanaskitchen.com/arachuvitta-rasam-recipe-traditional-south-indian-rasam
Lemon Rasam Recipe - Nimbe Saaru Recipe,"Arhar dal (Split Toor Dal), Tomatoes, Green Chilli, Ginger, Turmeric powder (Haldi), Turmeric powder (Haldi), Coriander Powder (Dhania), Cumin powder (Jeera), Black pepper powder, Coriander (Dhania) Leaves, Salt, Lemon, Ghee, Mustard seeds (Rai/ Kadugu), Cumin seeds (Jeera), Curry leaves, Asafoetida (hing)",https://www.archanaskitchen.com/paruppu-rasam-recipe-south-indian-dal-rasam
Baked Cheesy Broccoli Pasta Recipe,"Durum Wheat Penne Pasta, Broccoli, Garlic, Black pepper powder, Italian seasoning, Red Chilli flakes, Mozzarella cheese, Extra Virgin Olive Oil, Salt, Whole Wheat Flour, Milk, Fresh cream, Salt and Pepper, Nutmeg",https://www.archanaskitchen.com/broccoli-pesto-pasta-recipe
Baked Penne Pasta With Roasted Peppers In Marinara Sauce Recipe,"Durum Wheat Penne Pasta, Tomatoes, Extra Virgin Olive Oil, Dried oregano, Garlic, Red Chilli powder, Sugar, Green Bell Pepper (Capsicum), Red Bell pepper (Capsicum), Salt, Water, Parsley leaves, Mozzarella cheese",https://www.archanaskitchen.com/penne-pasta-in-marinara-sauce-recipe
Baked Roasted Pumpkin Penne Pasta With Tomato Basil Sauce Recipe,"Durum Wheat Penne Pasta, Kaddu (Parangikai/ Pumpkin), Garlic, Mozzarella cheese, Salt, Tomatoes, Basil leaves, Onion, Garlic, Whole Black Pepper Corns, Sugar, Extra Virgin Olive Oil, Salt",https://www.archanaskitchen.com/penne-rigate-pasta-recipe
